ClienteID,Edad,Genero,Antiguedad_meses,Uso_mensual_GB,Plan,Soporte_contactado,Pago_puntual,Churn
2931,49.0,Femenino,34,0.62,Básico,3.0,1,0
2932,41.0,Masculino,1,10.94,Básico,4.0,1,1
2933,39.0,Masculino,13,8.63,Estándar,4.0,1,0
2934,49.0,Masculino,53,7.52,Premium,8.0,1,1
2935,23.0,Femenino,21,4.1,Básico,5.0,1,1
2936,45.0,Masculino,1,1.25,Básico,3.0,1,0
2937,32.0,Masculino,13,10.77,Premium,5.0,1,0
2938,52.0,Femenino,31,2.18,Básico,6.0,1,1
2939,32.0,Femenino,23,0.1,Básico,6.0,1,0
2940,36.0,Masculino,3,,Básico,9.0,1,0
2941,21.0,Femenino,11,9.87,Estándar,2.0,1,0
2942,44.0,Masculino,29,4.87,Estándar,5.0,1,1
2943,35.0,Femenino,54,0.06,Premium,6.0,1,0
2944,34.0,Masculino,48,1.29,Básico,0.0,1,1
2945,40.0,Femenino,18,3.01,Premium,3.0,1,0
2946,20.0,Masculino,25,4.95,Premium,6.0,1,0
2947,32.0,Masculino,34,6.16,Básico,9.0,0,0
2948,38.0,Masculino,18,7.76,Básico,0.0,1,0
2949,58.0,Masculino,49,4.06,Premium,7.0,1,0
2950,42.0,Femenino,1,5.34,Básico,5.0,1,0
2951,45.0,Masculino,28,8.34,Estándar,5.0,1,1
2952,41.0,Masculino,4,6.36,Básico,2.0,0,1
2953,81.0,Femenino,55,,Premium,5.0,0,0
2954,51.0,Femenino,52,10.38,Estándar,3.0,1,1
2955,16.0,Masculino,21,0.93,Básico,8.0,1,0
2956,43.0,Femenino,6,14.73,Premium,3.0,0,1
2957,53.0,Masculino,21,1.14,Premium,5.0,1,1
2958,23.0,Femenino,37,23.7,Estándar,5.0,1,1
2959,41.0,Femenino,30,6.04,Básico,0.0,1,0
2960,34.0,Masculino,20,4.94,Premium,3.0,1,0
2961,30.0,Masculino,41,1.96,Premium,8.0,0,0
2962,56.0,Masculino,32,0.71,Básico,9.0,0,0
2963,32.0,Masculino,53,0.67,Estándar,5.0,0,1
2964,32.0,Masculino,57,10.07,Básico,3.0,1,0
2965,29.0,Femenino,31,2.83,Estándar,6.0,1,1
2966,27.0,Femenino,36,4.1,Premium,9.0,0,1
2967,33.0,Femenino,25,13.43,Básico,6.0,1,0
2968,33.0,Femenino,5,1.47,Básico,4.0,1,0
2969,26.0,Masculino,8,7.22,Básico,3.0,1,1
2970,40.0,Femenino,17,3.18,Premium,3.0,1,0
2971,10.0,Femenino,15,1.2,Estándar,6.0,0,0
2972,41.0,Femenino,20,9.59,Básico,5.0,1,0
2973,52.0,Femenino,45,5.7,Básico,3.0,1,0
2974,34.0,Masculino,47,0.5,Estándar,2.0,1,0
2975,44.0,Masculino,29,3.9,Básico,1.0,1,0
2976,37.0,Femenino,36,9.54,Estándar,3.0,1,0
2977,68.0,Femenino,50,0.35,Estándar,6.0,1,0
2978,52.0,Femenino,51,2.69,Estándar,1.0,0,0
2979,30.0,Femenino,56,8.18,Estándar,8.0,1,0
2980,55.0,Masculino,28,9.77,Premium,8.0,1,1
2981,69.0,Femenino,8,7.47,Premium,5.0,1,1
2982,37.0,Masculino,14,1.82,Básico,8.0,1,1
2983,46.0,Femenino,33,3.54,Estándar,,1,0
2984,52.0,Masculino,34,6.76,Básico,5.0,1,0
2985,27.0,Femenino,52,0.83,Básico,2.0,0,0
2986,18.0,Masculino,59,4.52,Estándar,5.0,1,1
2987,42.0,Masculino,29,6.37,Estándar,4.0,1,0
2988,30.0,Masculino,22,9.49,Estándar,4.0,1,0
2989,37.0,Femenino,3,0.59,Básico,0.0,1,0
2990,52.0,Femenino,48,2.0,Básico,4.0,1,0
2991,,Masculino,23,3.9,Básico,5.0,1,0
2992,47.0,Masculino,3,6.04,Estándar,,1,0
2993,38.0,Femenino,56,6.55,Premium,9.0,1,1
2994,32.0,Femenino,6,1.46,Estándar,6.0,0,0
2995,31.0,Masculino,40,0.07,Estándar,0.0,1,1
2996,61.0,Femenino,23,,Básico,6.0,1,1
2997,67.0,Masculino,12,11.99,Estándar,8.0,1,0
2998,53.0,Femenino,5,7.99,Estándar,6.0,1,1
2999,37.0,Femenino,5,4.87,Básico,9.0,1,0
3000,27.0,Masculino,3,18.99,Estándar,4.0,1,0
3001,73.0,Femenino,4,2.84,Básico,2.0,1,0
3002,45.0,Femenino,24,3.72,Estándar,6.0,1,0
3003,45.0,Femenino,5,0.06,Básico,5.0,1,0
3004,33.0,Masculino,31,14.59,Premium,7.0,1,0
3005,48.0,Masculino,57,4.38,Básico,7.0,1,0
3006,38.0,Femenino,35,2.48,Básico,9.0,1,0
3007,27.0,Masculino,42,0.23,Premium,5.0,1,1
3008,36.0,Femenino,19,2.25,Básico,6.0,0,0
3009,45.0,Masculino,56,0.02,Estándar,2.0,1,0
3010,58.0,Masculino,8,1.96,Básico,3.0,1,0
3011,21.0,Femenino,28,15.13,Estándar,6.0,1,0
3012,25.0,Femenino,55,0.84,Estándar,5.0,1,0
3013,35.0,Femenino,38,3.94,Estándar,2.0,1,0
3014,29.0,Masculino,23,1.03,Básico,9.0,1,0
3015,40.0,Femenino,7,7.65,Premium,6.0,1,0
3016,34.0,Femenino,38,4.13,Básico,2.0,1,0
3017,41.0,Femenino,13,1.13,Estándar,9.0,1,0
3018,42.0,Masculino,45,10.06,Básico,7.0,1,1
3019,,Masculino,57,7.66,Premium,6.0,1,1
3020,37.0,Masculino,21,15.11,Premium,3.0,1,1
3021,30.0,Femenino,37,0.0,Básico,0.0,1,0
3022,54.0,Femenino,6,3.05,Estándar,5.0,1,0
3023,32.0,Masculino,10,43.74,Básico,4.0,0,0
3024,34.0,Femenino,27,8.34,Premium,8.0,0,0
3025,29.0,Masculino,52,8.9,Básico,9.0,0,0
3026,40.0,Masculino,26,,Básico,5.0,1,0
3027,38.0,Masculino,42,6.24,Básico,0.0,1,1
3028,58.0,Masculino,57,8.18,Estándar,2.0,1,1
3029,,Masculino,28,0.48,Básico,1.0,0,0
3030,56.0,Femenino,16,5.9,Básico,2.0,1,0
3031,58.0,Femenino,50,8.45,Estándar,0.0,1,0
3032,36.0,Masculino,59,0.21,Básico,1.0,1,0
3033,38.0,Femenino,28,1.76,Básico,7.0,1,0
3034,33.0,Masculino,3,1.96,Estándar,2.0,1,1
3035,25.0,Femenino,57,9.64,Premium,8.0,1,1
3036,68.0,Masculino,1,7.58,Estándar,3.0,1,0
3037,33.0,Femenino,53,5.34,Estándar,1.0,1,1
3038,29.0,Masculino,3,8.17,Básico,6.0,1,1
3039,27.0,Masculino,30,3.02,Premium,8.0,1,1
3040,32.0,Masculino,19,10.39,Básico,4.0,1,0
3041,36.0,Masculino,33,1.33,Básico,0.0,1,0
3042,55.0,Masculino,8,49.853536842105264,Básico,8.0,1,0
3043,62.0,Femenino,19,1.38,Estándar,8.0,1,1
3044,15.0,Masculino,36,0.2,Estándar,6.0,0,0
3045,59.0,Femenino,48,1.67,Premium,0.0,1,1
3046,60.0,Masculino,37,3.4,Básico,3.0,1,0
3047,33.0,Masculino,5,9.27,Premium,0.0,1,0
3048,29.0,Femenino,34,3.56,Estándar,2.0,1,0
3049,46.0,Masculino,55,0.99,Básico,6.0,1,0
3050,,Masculino,38,24.64,Estándar,0.0,1,0
3051,58.0,Masculino,27,1.57,Estándar,7.0,1,1
3052,46.0,Masculino,39,21.1,Básico,9.0,1,0
3053,31.0,Masculino,47,13.77,Básico,3.0,1,1
3054,44.0,Masculino,42,3.91,Premium,3.0,1,0
3055,41.0,Femenino,42,0.48,Básico,0.0,1,1
3056,17.0,Masculino,51,5.94,Premium,4.0,1,0
3057,28.0,Femenino,24,9.34,Estándar,7.0,0,1
3058,32.0,Masculino,48,2.95,Estándar,7.0,1,0
3059,45.0,Masculino,31,49.853536842105264,Básico,6.0,1,1
3060,47.0,Femenino,22,8.12,Básico,6.0,1,1
3061,54.0,Femenino,23,3.94,Estándar,7.0,1,1
3062,32.0,Masculino,41,1.1,Básico,7.0,1,0
3063,22.0,Femenino,24,14.93,Básico,0.0,1,0
3064,30.0,Masculino,40,14.79,Básico,1.0,1,0
3065,32.0,Masculino,32,2.29,Básico,9.0,1,0
3066,30.0,Masculino,51,0.33,Básico,7.0,1,0
3067,40.0,Femenino,33,4.98,Básico,0.0,1,0
3068,48.0,Femenino,28,,Estándar,8.0,1,0
3069,35.0,Femenino,17,0.34,Estándar,8.0,1,0
3070,46.0,Femenino,26,11.12,Premium,9.0,1,0
3071,52.0,Masculino,18,31.37,Básico,1.0,0,1
3072,40.0,Femenino,56,2.16,Estándar,5.0,1,0
3073,26.0,Femenino,58,6.83,Estándar,3.0,1,0
3074,37.0,Femenino,15,0.34,Estándar,9.0,1,0
3075,52.0,Masculino,38,2.31,Estándar,6.0,1,0
3076,48.0,Masculino,22,0.58,Estándar,1.0,1,0
3077,27.0,Masculino,49,0.28,Básico,,1,0
3078,54.0,Femenino,18,4.44,Básico,0.0,0,0
3079,36.0,Masculino,21,8.1,Básico,8.0,1,0
3080,27.0,Masculino,19,3.02,Básico,8.0,1,0
3081,40.0,Masculino,2,3.71,Estándar,8.0,1,0
3082,22.0,Femenino,30,1.58,Estándar,4.0,1,0
3083,,Femenino,25,6.67,Estándar,2.0,1,0
3084,54.0,Masculino,26,2.24,Básico,5.0,1,0
3085,28.0,Masculino,39,,Estándar,9.0,1,0
3086,38.0,Masculino,17,0.9,Básico,,1,0
3087,50.0,Masculino,47,0.69,Básico,9.0,1,0
3088,24.0,Masculino,16,2.86,Estándar,7.0,0,0
3089,25.0,Femenino,27,,Estándar,9.0,1,0
3090,37.0,Masculino,49,8.21,Estándar,3.0,1,0
3091,37.0,Masculino,3,11.93,Básico,1.0,1,0
3092,41.0,Masculino,42,1.43,Premium,3.0,1,1
3093,39.0,Femenino,38,3.32,Premium,,1,0
3094,24.0,Femenino,29,3.66,Estándar,9.0,1,0
3095,21.0,Masculino,2,21.0,Premium,9.0,1,0
3096,24.0,Femenino,43,0.34,Básico,7.0,0,0
3097,46.0,Femenino,40,5.51,Básico,,1,0
3098,51.0,Femenino,14,2.12,Premium,0.0,1,0
3099,39.0,Masculino,12,3.48,Básico,0.0,0,1
3100,49.0,Masculino,52,1.22,Básico,1.0,1,1
3101,33.0,Masculino,24,0.87,Básico,6.0,1,0
3102,36.0,Masculino,28,1.4,Básico,1.0,1,0
3103,,Masculino,39,0.37,Básico,2.0,1,0
3104,,Femenino,18,1.63,Estándar,8.0,1,0
3105,42.0,Femenino,25,5.86,Básico,0.0,1,0
3106,38.0,Femenino,37,5.27,Básico,8.0,1,0
3107,26.0,Masculino,6,4.04,Estándar,5.0,1,0
3108,41.0,Femenino,45,0.0,Estándar,8.0,1,0
3109,44.0,Masculino,30,0.67,Estándar,9.0,0,0
3110,66.0,Masculino,31,9.25,Premium,7.0,1,0
3111,39.0,Femenino,34,1.59,Básico,6.0,1,1
3112,36.0,Femenino,19,12.16,Básico,9.0,1,0
3113,,Masculino,58,10.38,Estándar,6.0,1,0
3114,57.0,Femenino,28,0.84,Básico,5.0,0,0
3115,44.0,Femenino,8,11.42,Estándar,7.0,1,0
3116,38.0,Femenino,11,4.94,Básico,8.0,1,1
3117,31.0,Masculino,53,4.98,Básico,7.0,0,0
3118,30.0,Masculino,16,,Básico,8.0,1,0
3119,49.0,Femenino,26,2.6,Básico,4.0,1,0
3120,37.0,Femenino,1,6.65,Básico,2.0,1,0
3121,64.0,Masculino,57,5.51,Básico,3.0,1,0
3122,41.0,Masculino,31,7.38,Premium,3.0,1,0
3123,46.0,Masculino,27,5.4,Premium,8.0,1,0
3124,33.0,Masculino,48,0.42,Estándar,8.0,1,1
3125,30.0,Femenino,44,1.73,Premium,0.0,1,0
3126,49.0,Masculino,49,14.06,Estándar,4.0,1,1
3127,54.0,Masculino,9,1.26,Básico,1.0,1,0
3128,28.0,Femenino,26,3.2,Estándar,4.0,1,1
3129,31.0,Femenino,6,2.21,Básico,4.0,1,1
3130,32.0,Femenino,7,0.45,Estándar,2.0,1,0
3131,48.0,Masculino,13,1.0,Básico,3.0,1,0
3132,,Masculino,49,1.69,Premium,6.0,1,0
3133,39.0,Femenino,10,3.11,Estándar,9.0,1,1
3134,31.0,Masculino,43,10.38,Básico,3.0,1,0
3135,59.0,Masculino,46,3.62,Premium,2.0,1,0
3136,52.0,Masculino,49,,Premium,9.0,0,1
3137,16.0,Femenino,31,2.78,Premium,,1,0
3138,50.0,Femenino,48,10.2,Estándar,1.0,1,0
3139,37.0,Masculino,37,5.43,Estándar,0.0,1,0
3140,33.0,Masculino,18,0.48,Básico,4.0,0,1
3141,49.0,Masculino,11,3.25,Básico,8.0,1,1
3142,44.0,Masculino,10,8.78,Básico,8.0,1,1
3143,41.0,Masculino,28,6.61,Básico,0.0,1,0
3144,29.0,Femenino,21,11.79,Básico,0.0,1,0
3145,52.0,Femenino,53,1.29,Estándar,7.0,1,0
3146,25.0,Masculino,54,18.9,Básico,6.0,1,0
3147,49.0,Femenino,25,1.68,Básico,6.0,1,1
3148,41.0,Masculino,6,0.26,Estándar,8.0,0,1
3149,40.0,Masculino,42,,Básico,4.0,1,0
3150,33.0,Masculino,11,0.58,Básico,7.0,1,0
3151,42.0,Femenino,33,5.72,Básico,6.0,0,0
3152,23.0,Femenino,5,11.54,Básico,1.0,1,0
3153,55.0,Femenino,34,12.71,Premium,1.0,1,1
3154,35.0,Femenino,32,4.67,Estándar,3.0,1,0
3155,32.0,Femenino,43,3.83,Básico,0.0,1,0
3156,38.0,Femenino,46,25.57,Básico,9.0,1,0
3157,36.0,Masculino,24,4.33,Básico,4.0,1,0
3158,55.0,Masculino,13,13.12,Estándar,4.0,1,0
3159,19.0,Masculino,55,12.42,Premium,0.0,1,0
3160,39.0,Masculino,43,1.71,Básico,4.0,1,1
3161,59.0,Femenino,6,0.07,Estándar,3.0,0,1
3162,41.0,Femenino,34,2.89,Básico,9.0,0,1
3163,42.0,Masculino,51,9.88,Estándar,4.0,0,0
3164,40.0,Femenino,25,9.04,Básico,3.0,1,0
3165,32.0,Femenino,41,4.63,Básico,8.0,1,0
3166,46.0,Femenino,23,0.85,Estándar,8.0,1,0
3167,38.0,Femenino,50,0.57,Básico,2.0,1,0
3168,42.0,Femenino,46,15.47,Estándar,2.0,1,0
3169,47.0,Femenino,13,2.74,Premium,2.0,1,0
3170,45.0,Masculino,28,5.22,Básico,6.0,1,0
3171,41.0,Femenino,44,11.82,Básico,0.0,1,1
3172,51.0,Femenino,44,10.2,Básico,3.0,1,0
3173,52.0,Masculino,13,4.18,Básico,8.0,1,0
3174,49.0,Masculino,7,3.35,Estándar,7.0,1,0
3175,53.0,Masculino,48,6.65,Básico,2.0,1,0
3176,56.0,Masculino,17,2.15,Estándar,7.0,0,0
3177,26.0,Masculino,9,4.91,Estándar,5.0,0,0
3178,73.0,Masculino,14,0.12,Básico,9.0,1,0
3179,42.0,Masculino,30,8.7,Estándar,2.0,0,1
3180,37.0,Masculino,41,31.15,Premium,8.0,1,1
3181,42.0,Masculino,38,15.47,Básico,9.0,1,0
3182,22.0,Femenino,58,2.23,Estándar,,1,0
3183,43.0,Femenino,30,3.79,Estándar,7.0,1,0
3184,30.0,Masculino,33,1.35,Estándar,9.0,1,1
3185,41.0,Masculino,56,1.8,Básico,1.0,1,1
3186,42.0,Masculino,54,3.06,Premium,2.0,1,1
3187,33.0,Femenino,57,6.87,Estándar,6.0,1,0
3188,18.0,Masculino,25,0.09,Básico,1.0,1,0
3189,43.0,Femenino,31,2.5,Estándar,5.0,1,0
3190,40.0,Femenino,23,4.07,Premium,,1,0
3191,42.0,Femenino,52,,Premium,5.0,0,0
3192,35.0,Femenino,27,0.41,Premium,4.0,0,0
3193,32.0,Masculino,33,3.88,Básico,8.0,1,0
3194,37.0,Masculino,51,5.08,Básico,2.0,1,0
3195,42.0,Masculino,54,5.12,Estándar,4.0,1,0
3196,48.0,Masculino,47,2.2,Básico,4.0,1,0
3197,30.0,Masculino,49,1.35,Estándar,7.0,1,0
3198,49.0,Femenino,20,1.24,Básico,,1,0
3199,48.0,Femenino,56,0.21,Básico,0.0,1,0
3200,46.0,Masculino,28,1.02,Estándar,5.0,1,1
3201,62.0,Femenino,8,8.54,Básico,5.0,1,0
3202,19.0,Femenino,22,49.853536842105264,Básico,9.0,1,0
3203,63.0,Masculino,54,,Premium,1.0,0,0
3204,32.0,Femenino,35,0.68,Estándar,4.0,1,1
3205,43.0,Femenino,55,2.73,Estándar,5.0,1,0
3206,41.0,Masculino,31,2.03,Estándar,2.0,1,1
3207,24.0,Femenino,44,,Básico,0.0,1,0
3208,46.0,Masculino,24,0.59,Básico,,1,0
3209,50.0,Femenino,15,13.97,Básico,1.0,1,0
3210,45.0,Femenino,50,12.11,Premium,3.0,1,0
3211,22.0,Masculino,45,7.39,Básico,8.0,1,0
3212,25.0,Femenino,31,1.45,Estándar,8.0,1,0
3213,32.0,Femenino,5,1.96,Básico,7.0,1,1
3214,55.0,Masculino,22,5.48,Estándar,,1,1
3215,41.0,Femenino,17,1.72,Básico,0.0,1,0
3216,16.0,Femenino,28,3.78,Estándar,,0,0
3217,65.0,Masculino,53,5.27,Premium,1.0,1,0
3218,58.0,Masculino,3,3.66,Estándar,7.0,1,1
3219,27.0,Femenino,19,2.67,Estándar,9.0,1,0
3220,35.0,Femenino,38,2.14,Estándar,9.0,1,0
3221,37.0,Masculino,27,7.52,Estándar,1.0,1,0
3222,46.0,Femenino,17,6.72,Básico,9.0,0,0
3223,42.0,Masculino,32,5.96,Básico,2.0,1,0
3224,32.0,Femenino,37,2.35,Estándar,5.0,1,0
3225,56.0,Masculino,21,7.47,Premium,3.0,1,0
3226,61.0,Masculino,37,15.82,Estándar,1.0,1,0
3227,39.0,Masculino,51,,Estándar,0.0,1,0
3228,33.0,Masculino,54,2.62,Estándar,2.0,1,0
3229,59.0,Femenino,11,7.96,Premium,3.0,1,0
3230,14.0,Femenino,1,4.7,Estándar,8.0,1,1
3231,29.0,Masculino,30,10.51,Estándar,,0,0
3232,52.0,Masculino,26,6.24,Básico,4.0,0,1
3233,57.0,Masculino,45,7.35,Básico,4.0,1,0
3234,36.0,Femenino,49,5.5,Básico,6.0,1,0
3235,67.0,Masculino,43,0.48,Premium,7.0,1,1
3236,11.0,Femenino,50,3.32,Básico,2.0,1,0
3237,53.0,Femenino,36,0.29,Estándar,4.0,1,0
3238,41.0,Masculino,26,2.97,Premium,6.0,1,0
3239,34.0,Femenino,57,6.3,Premium,1.0,1,0
3240,51.0,Femenino,42,2.73,Estándar,8.0,0,0
3241,35.0,Masculino,56,0.01,Básico,2.0,1,0
3242,27.0,Femenino,27,2.3,Básico,6.0,1,0
3243,41.0,Masculino,26,0.35,Básico,8.0,1,0
3244,39.0,Femenino,43,7.58,Estándar,8.0,1,1
3245,31.0,Masculino,18,7.66,Básico,2.0,1,0
3246,33.0,Femenino,33,8.21,Básico,,0,0
3247,35.0,Femenino,36,0.15,Estándar,4.0,1,0
3248,20.0,Femenino,37,0.16,Básico,4.0,1,0
3249,20.0,Masculino,34,11.69,Estándar,7.0,1,1
3250,51.0,Femenino,26,0.66,Estándar,5.0,1,1
3251,23.0,Femenino,22,5.54,Estándar,6.0,1,1
3252,40.0,Femenino,24,7.93,Premium,7.0,1,1
3253,18.0,Masculino,12,2.97,Básico,8.0,1,0
3254,58.0,Masculino,11,3.95,Básico,3.0,1,1
3255,37.0,Masculino,21,1.29,Básico,4.0,1,1
3256,53.0,Femenino,16,12.86,Estándar,3.0,1,0
3257,65.0,Femenino,36,1.8,Premium,8.0,1,1
3258,,Masculino,7,1.23,Premium,1.0,1,0
3259,32.0,Masculino,53,3.73,Premium,7.0,1,1
3260,50.0,Femenino,28,1.06,Estándar,6.0,1,0
3261,32.0,Femenino,24,5.8,Estándar,6.0,1,0
3262,43.0,Femenino,55,,Estándar,7.0,1,1
3263,41.0,Masculino,53,0.8,Básico,0.0,1,0
3264,12.0,Femenino,13,0.35,Básico,0.0,1,0
3265,51.0,Masculino,14,0.74,Básico,6.0,1,0
3266,38.0,Masculino,43,0.73,Básico,1.0,1,1
3267,26.0,Masculino,31,1.88,Básico,3.0,1,0
3268,59.0,Masculino,8,,Premium,5.0,1,0
3269,32.0,Femenino,1,0.3,Estándar,4.0,1,0
3270,31.0,Masculino,40,0.69,Estándar,,1,0
3271,18.0,Femenino,51,,Básico,5.0,1,1
3272,,Masculino,17,4.03,Estándar,,1,0
3273,41.0,Masculino,41,7.2,Estándar,6.0,1,0
3274,19.0,Masculino,59,12.7,Básico,1.0,0,1
3275,43.0,Masculino,13,2.66,Estándar,3.0,0,0
3276,50.0,Femenino,54,0.56,Premium,6.0,0,0
3277,46.0,Femenino,47,1.2,Estándar,4.0,1,1
3278,56.0,Femenino,27,1.69,Básico,9.0,1,0
3279,33.0,Femenino,13,7.71,Básico,8.0,1,0
3280,,Masculino,59,5.8,Básico,5.0,1,0
3281,40.0,Femenino,40,1.17,Premium,3.0,1,0
3282,50.0,Femenino,27,9.12,Premium,9.0,1,0
3283,55.0,Masculino,32,9.8,Básico,3.0,1,0
3284,72.0,Masculino,58,,Estándar,2.0,1,0
3285,27.0,Masculino,12,1.61,Básico,5.0,1,0
3286,31.0,Femenino,43,0.72,Estándar,7.0,1,0
3287,42.0,Femenino,52,0.55,Premium,,0,0
3288,36.0,Masculino,13,2.55,Estándar,1.0,1,0
3289,30.0,Femenino,16,2.8,Básico,3.0,1,0
3290,22.0,Masculino,34,10.13,Básico,6.0,1,0
3291,42.0,Masculino,6,1.56,Básico,1.0,1,0
3292,50.0,Femenino,48,4.93,Premium,9.0,1,0
3293,44.0,Masculino,18,7.76,Premium,7.0,1,0
3294,20.0,Femenino,17,1.57,Premium,2.0,1,0
3295,21.0,Masculino,47,1.55,Básico,1.0,1,0
3296,41.0,Masculino,39,5.53,Estándar,6.0,1,1
3297,,Masculino,14,6.48,Básico,9.0,1,0
3298,36.0,Masculino,7,16.06,Básico,8.0,1,0
3299,37.0,Femenino,6,9.48,Estándar,3.0,1,0
3300,34.0,Masculino,12,8.63,Básico,1.0,1,0
3301,42.0,Masculino,34,5.89,Básico,8.0,1,0
3302,53.0,Femenino,53,0.63,Básico,9.0,1,1
3303,29.0,Masculino,1,8.28,Estándar,4.0,1,0
3304,45.0,Femenino,50,13.69,Básico,9.0,1,0
3305,41.0,Femenino,29,2.48,Básico,6.0,1,0
3306,19.0,Femenino,28,1.88,Básico,9.0,1,1
3307,32.0,Masculino,5,3.7,Básico,4.0,1,1
3308,40.0,Femenino,21,15.67,Estándar,4.0,1,1
3309,66.0,Masculino,39,0.26,Premium,5.0,1,0
3310,31.0,Femenino,47,6.17,Básico,4.0,0,0
3311,33.0,Femenino,53,8.43,Premium,7.0,1,0
3312,45.0,Femenino,59,7.77,Básico,3.0,1,0
3313,39.0,Masculino,38,4.18,Básico,2.0,1,0
3314,25.0,Femenino,34,12.66,Estándar,2.0,1,0
3315,19.0,Femenino,21,0.72,Estándar,1.0,1,0
3316,18.0,Masculino,24,1.41,Básico,7.0,1,1
3317,50.0,Femenino,49,1.83,Básico,6.0,1,0
3318,28.0,Femenino,59,0.04,Estándar,5.0,0,0
3319,68.0,Femenino,13,2.32,Premium,1.0,1,0
3320,34.0,Masculino,45,0.88,Premium,1.0,0,0
3321,49.0,Femenino,46,6.45,Estándar,9.0,1,0
3322,26.0,Masculino,58,2.68,Estándar,,1,0
3323,42.0,Masculino,23,6.09,Premium,9.0,1,0
3324,57.0,Masculino,32,1.74,Estándar,1.0,1,0
3325,36.0,Femenino,8,0.71,Premium,8.0,1,0
3326,27.0,Femenino,47,0.71,Premium,0.0,1,1
3327,36.0,Masculino,11,1.14,Estándar,9.0,0,0
3328,37.0,Masculino,13,0.61,Básico,3.0,0,1
3329,28.0,Masculino,53,1.25,Estándar,1.0,1,0
3330,60.0,Femenino,20,4.33,Premium,4.0,1,1
3331,40.0,Femenino,1,1.48,Básico,9.0,1,0
3332,55.0,Femenino,57,2.1,Básico,7.0,1,1
3333,53.0,Masculino,2,0.27,Básico,0.0,1,1
3334,60.0,Masculino,11,11.14,Premium,8.0,1,0
3335,25.0,Masculino,46,0.74,Estándar,6.0,1,0
3336,48.0,Femenino,30,2.14,Básico,4.0,1,0
3337,34.0,Femenino,5,2.39,Básico,4.0,1,0
3338,38.0,Femenino,7,7.39,Estándar,8.0,1,0
3339,27.0,Masculino,24,3.3,Estándar,8.0,1,0
3340,68.0,Femenino,31,2.41,Básico,1.0,1,0
3341,31.0,Femenino,48,5.95,Premium,7.0,1,1
3342,48.0,Masculino,30,4.54,Estándar,4.0,1,0
3343,25.0,Femenino,43,0.41,Estándar,1.0,1,0
3344,37.0,Femenino,58,1.87,Premium,8.0,0,1
3345,53.0,Femenino,15,19.22,Básico,3.0,1,0
3346,44.0,Femenino,36,3.3,Estándar,4.0,1,0
3347,29.0,Masculino,10,2.76,Estándar,6.0,1,0
3348,31.0,Masculino,1,0.81,Premium,1.0,1,1
3349,42.0,Masculino,7,,Básico,4.0,1,0
3350,40.0,Masculino,44,,Estándar,7.0,1,0
3351,24.0,Femenino,26,0.56,Estándar,0.0,1,1
3352,35.0,Masculino,43,2.89,Premium,7.0,0,1
3353,38.0,Masculino,43,2.87,Premium,1.0,0,0
3354,47.0,Masculino,57,,Básico,3.0,0,0
3355,52.0,Masculino,49,0.68,Básico,2.0,1,0
3356,48.0,Femenino,30,3.31,Básico,1.0,1,0
3357,44.0,Masculino,1,1.12,Básico,9.0,1,0
3358,44.0,Femenino,15,6.05,Premium,9.0,1,0
3359,46.0,Femenino,55,2.49,Básico,1.0,1,0
3360,51.0,Femenino,57,5.23,Básico,9.0,1,0
3361,60.0,Masculino,53,2.07,Premium,5.0,1,0
3362,28.0,Femenino,20,4.16,Premium,2.0,1,1
3363,35.0,Masculino,22,3.17,Estándar,9.0,0,1
3364,52.0,Masculino,25,2.34,Premium,3.0,1,0
3365,28.0,Femenino,50,3.86,Básico,3.0,1,1
3366,24.0,Femenino,53,2.42,Básico,1.0,1,1
3367,,Femenino,36,8.2,Básico,,1,0
3368,41.0,Femenino,51,3.42,Estándar,1.0,1,1
3369,34.0,Femenino,37,11.67,Básico,3.0,0,0
3370,44.0,Femenino,46,1.26,Básico,7.0,1,0
3371,37.0,Masculino,55,0.59,Básico,8.0,1,0
3372,36.0,Masculino,45,2.4,Básico,3.0,1,0
3373,,Femenino,27,1.01,Básico,3.0,1,0
3374,47.0,Masculino,19,2.5,Premium,6.0,0,0
3375,47.0,Masculino,19,1.16,Premium,0.0,1,1
3376,,Masculino,16,10.13,Básico,6.0,1,0
3377,42.0,Masculino,54,4.2,Básico,8.0,0,0
3378,42.0,Masculino,21,3.44,Premium,3.0,1,0
3379,53.0,Femenino,51,7.75,Básico,1.0,0,0
3380,43.0,Femenino,33,49.853536842105264,Premium,3.0,1,1
3381,,Masculino,42,49.853536842105264,Básico,1.0,1,1
3382,63.0,Masculino,31,3.3,Estándar,9.0,1,0
3383,55.0,Femenino,34,0.73,Estándar,6.0,1,0
3384,41.0,Femenino,15,8.56,Básico,5.0,1,0
3385,42.0,Masculino,51,3.09,Básico,1.0,1,0
3386,43.0,Femenino,36,4.64,Premium,5.0,1,1
3387,31.0,Femenino,53,11.2,Premium,8.0,1,0
3388,53.0,Masculino,26,11.07,Estándar,7.0,1,0
3389,52.0,Masculino,30,11.17,Premium,8.0,0,0
3390,39.0,Femenino,31,2.7,Premium,4.0,1,0
3391,48.0,Masculino,25,6.92,Básico,9.0,1,0
3392,53.0,Masculino,4,1.33,Básico,1.0,1,1
3393,43.0,Masculino,12,8.89,Básico,4.0,1,0
3394,28.0,Masculino,57,2.09,Básico,9.0,1,0
